421	1430220851	0.430559
69	1430223508	0.385108
69	1430223516	0.385108
258	1430224942	0.526248
367	1430226000	0.519361
524	1430226020	0.458906
405	1430227403	0.389678
123	1430228180	0.393406
388	1430228251	0.409068
461	1430228253	0.565955
309	1430228702	0.424653
215	1430228709	0.316307
312	1430228986	0.553757
201	1430229102	0.404132
543	1430229324	0.558860
517	1430229428	0.408116
6	1430229526	0.332157
279	1430229527	0.480001
279	1430229531	0.480001
279	1430229544	0.480001
438	1430229859	0.456007
438	1430230176	0.456007
438	1430230201	0.456007
438	1430230213	0.456007
362	1430230475	0.346437
261	1430230486	0.422396
139	1430230596	0.441632
202	1430230858	0.406834
19	1430231178	0.515230
269	1430231179	0.293277
267	1430231293	0.410974
160	1430231560	0.545635
225	1430231701	0.379990
126	1430231718	0.257902
87	1430231804	0.630914
301	1430231863	0.658247
524	1430231882	0.458906
565	1430232030	0.379749
407	1430232222	0.505836
19	1430232260	0.515230
438	1430232378	0.456007
254	1430232462	0.401954
254	1430232472	0.401954
87	1430232617	0.629166
438	1430232649	0.456007
107	1430232693	0.413285
384	1430232734	0.421319
310	1430232972	0.413340
123	1430233000	0.411238
107	1430233014	0.446978
5	1430233075	0.411249
10	1430233237	0.474269
438	1430233701	0.456007
524	1430233853	0.458906
31	1430233888	0.409431
92	1430233998	0.545377
3	1430234136	0.399756
304	1430234143	0.488571
398	1430234330	0.085852
12	1430234403	0.450004
398	1430234422	0.085847
92	1430234464	0.545377
398	1430234470	0.085845
426	1430234584	0.417731
398	1430234706	0.085834
18	1430234734	0.562644
398	1430234750	0.085832
143	1430234921	0.326546
374	1430234966	0.436903
398	1430235011	0.085820
398	1430235251	0.085809
504	1430235278	0.556960
504	1430235279	0.556957
141	1430235293	0.584507
504	1430235304	0.556909
143	1430235314	0.326546
398	1430235737	0.085789
19	1430235842	0.515230
36	1430235843	0.447044
398	1430235886	0.085783
398	1430235993	0.085779
87	1430236000	0.642251
255	1430236001	0.426127
19	1430236037	0.515230
398	1430236115	0.085774
87	1430236149	0.641653
398	1430236367	0.085765
398	1430236644	0.085755
85	1430236662	0.382344
344	1430236725	0.576684
143	1430236833	0.326546
398	1430236840	0.085748
554	1430236923	0.481975
398	1430237197	0.085737
242	1430237232	0.539636
426	1430237255	0.415860
526	1430237272	0.210094
87	1430237391	0.660617
526	1430237431	0.209281
143	1430237792	0.326546
218	1430237796	0.466991
10	1430238129	0.514130
190	1430238246	0.565471
36	1430238257	0.440682
344	1430238619	0.544125
343	1430238642	0.393325
87	1430238673	0.652560
31	1430238705	0.404251
200	1430238711	0.467926
200	1430238730	0.467926
367	1430238813	0.519361
504	1430238847	0.551657
423	1430238985	0.374947
431	1430238998	0.316178
431	1430239018	0.316197
504	1430239125	0.551354
200	1430239354	0.467926
539	1430239486	0.457397
431	1430239546	0.316703
431	1430239553	0.316710
431	1430239607	0.316758
545	1430239619	0.430450
545	1430239705	0.430418
238	1430239783	0.426023
20	1430239812	0.566341
19	1430239894	0.515230
470	1430239983	0.425244
539	1430240071	0.457397
512	1430240789	0.415086
218	1430240814	0.466991
301	1430240827	0.658247
170	1430241114	0.405151
528	1430241390	0.445482
164	1430241685	0.326272
164	1430241756	0.326272
408	1430242135	0.581482
160	1430242186	0.559557
417	1430242187	0.409267
528	1430242215	0.445482
200	1430242618	0.495312
423	1430242712	0.374947
143	1430242719	0.326546
194	1430242835	0.406824
207	1430242874	0.329512
207	1430242886	0.329405
514	1430242890	0.573194
458	1430243071	0.362813
408	1430243099	0.580850
196	1430243126	0.364518
73	1430243133	0.325380
