488	1430344482	-0.017112
231	1430345578	-0.375000
121	1430345660	0.073388
93	1430346715	-0.056080
598	1430346736	0.033333
904	1430346818	0.338449
557	1430347301	-0.073311
15	1430347380	-0.073311
747	1430347557	-0.196667
47	1430348129	-0.100000
93	1430348350	0.132704
797	1430348371	0.152968
747	1430348676	0.214286
758	1430349959	0.263515
382	1430350243	0.065521
382	1430350260	0.140000
87	1430350311	0.119918
224	1430351554	-0.149197
73	1430352530	0.220588
352	1430352990	1.000000
888	1430353316	-0.082548
888	1430353344	-0.082548
507	1430353969	0.126667
159	1430354314	-0.118991
471	1430354962	0.047914
112	1430355912	0.267975
689	1430356246	-0.384615
390	1430357027	0.330872
390	1430357205	0.086953
294	1430357931	0.329655
702	1430357962	0.164188
110	1430357996	-0.223301
53	1430358254	0.329655
118	1430358256	0.329655
823	1430358544	0.009434
180	1430358625	0.329655
295	1430359740	0.081749
562	1430360187	0.028713
833	1430360331	0.138191
508	1430360442	-0.089007
562	1430360446	-0.011340
562	1430360534	0.047450
562	1430360556	-0.094268
562	1430360560	-0.149197
508	1430360632	-0.089007
295	1430361117	-0.047021
622	1430361955	-0.149197
84	1430362875	-0.321918
87	1430362998	-0.007232
821	1430363285	-0.168784
93	1430363321	0.252542
740	1430363421	-0.254717
509	1430363482	0.174725
167	1430363986	0.135079
548	1430364022	0.135079
640	1430364618	-0.168784
564	1430364751	-0.048837
678	1430364809	0.173289
898	1430364810	0.173289
263	1430364811	0.173289
388	1430364812	0.173289
679	1430364813	0.173289
377	1430364814	0.173289
829	1430364815	0.173289
913	1430364816	0.173289
851	1430364817	0.173289
488	1430364818	0.173289
859	1430364820	0.173289
108	1430365027	0.092513
167	1430365203	0.287316
303	1430365314	-0.040284
338	1430365334	-0.168784
303	1430365341	0.294326
303	1430365345	0.046099
303	1430365354	0.081395
303	1430365355	0.224278
303	1430365370	-0.004079
303	1430365375	-0.033564
303	1430365427	-0.011340
303	1430365429	-0.115079
303	1430365436	0.044910
303	1430365437	-0.086957
564	1430365439	-0.063655
303	1430365451	-0.501702
303	1430365455	0.065521
303	1430365464	-0.056080
303	1430365465	-0.094268
303	1430365469	-0.149197
888	1430365476	-0.082548
888	1430365521	-0.082548
303	1430365537	0.081769
303	1430365541	0.169922
303	1430365548	0.252542
834	1430365553	-0.247679
338	1430365618	0.081769
93	1430365733	-0.442408
596	1430365836	-0.021860
596	1430365847	0.188445
596	1430365854	0.254244
444	1430365856	0.173289
596	1430365860	-0.577288
596	1430365880	-0.005897
596	1430365886	0.479730
596	1430365905	0.189320
596	1430365936	-0.168784
176	1430366022	-0.140560
303	1430366120	0.120931
905	1430366190	-0.030110
427	1430366248	0.172584
427	1430366310	0.115534
331	1430366333	0.044910
84	1430366355	0.103960
167	1430366613	0.135079
331	1430366807	-0.004881
564	1430366890	-0.046026
628	1430367084	0.115534
823	1430367225	1.000000
557	1430367516	-0.073311
215	1430367518	0.217742
593	1430367534	0.168968
593	1430367590	0.076531
267	1430367814	0.081395
596	1430367849	-0.078723
553	1430367924	0.169922
354	1430368282	0.087216
24	1430368396	-0.072919
15	1430368431	-0.073311
919	1430368481	0.178590
176	1430368572	-0.073171
929	1430368752	0.186035
167	1430368772	-0.135762
198	1430369349	0.055556
167	1430369443	0.013295
331	1430369798	0.081769
331	1430369802	0.169922
709	1430369803	-0.123739
112	1430369821	0.006242
93	1430369871	0.125551
93	1430369872	0.028379
334	1430370609	-0.262346
488	1430370626	-0.473684
190	1430370682	-0.473684
72	1430370683	0.036585
706	1430370685	-0.473684
936	1430370687	0.036585
113	1430370697	0.036585
294	1430370698	0.036585
673	1430370699	0.036585
7	1430370700	0.036585
75	1430370701	0.036585
397	1430370702	0.036585
608	1430370703	0.036585
474	1430370704	0.036585
858	1430370705	0.036585
812	1430370706	0.036585
614	1430370707	0.036585
430	1430370708	0.036585
795	1430370709	0.036585
130	1430370710	0.036585
180	1430370742	0.036585
503	1430370743	0.036585
493	1430370744	0.036585
671	1430370746	0.036585
1	1430370747	0.036585
322	1430370748	0.036585
860	1430370749	0.036585
739	1430370750	0.036585
517	1430370751	0.036585
813	1430370752	0.036585
600	1430370756	0.036585
4	1430370757	0.036585
658	1430370914	-0.473684
690	1430370915	-0.473684
944	1430370944	-0.473684
790	1430371028	0.169633
781	1430371062	0.185333
312	1430371086	-0.087012
781	1430371118	0.015947
862	1430371167	-0.011329
781	1430371221	1.000000
471	1430371336	-0.035526
404	1430371462	0.125650
790	1430371556	-0.048397
920	1430371591	-0.321965
596	1430372045	0.158150
596	1430372054	0.039785
596	1430372064	-0.104486
596	1430372126	0.269231
596	1430372139	-0.062001
596	1430372152	0.152968
596	1430372172	0.152968
751	1430372319	-0.321965
741	1430372478	0.253266
609	1430372910	-0.048469
697	1430373018	0.308847
926	1430373019	0.308847
283	1430373020	0.308847
947	1430373021	0.308847
434	1430373022	0.308847
418	1430373023	0.308847
38	1430373024	0.308847
442	1430373025	0.308847
206	1430373026	0.308847
559	1430373027	0.308847
118	1430373028	0.308847
476	1430373029	0.308847
830	1430373030	0.308847
302	1430373031	0.308847
205	1430373032	0.308847
53	1430373033	0.308847
243	1430373034	0.308847
878	1430373035	0.308847
874	1430373036	0.308847
831	1430373037	0.308847
36	1430373176	-0.327027
112	1430373298	0.006242
37	1430373325	-0.135329
93	1430373350	0.013016
93	1430373351	0.326087
493	1430373378	0.308847
7	1430373379	0.308847
474	1430373381	0.308847
517	1430373382	0.308847
430	1430373392	0.308847
797	1430373536	-0.063156
695	1430373544	-0.121240
612	1430373759	-0.073311
797	1430374017	0.236041
596	1430374149	0.097510
596	1430374284	0.082728
312	1430374371	0.223257
596	1430374525	0.130430
546	1430374611	0.028121
596	1430374722	0.150152
596	1430375279	0.203176
715	1430375304	0.112903
596	1430375374	0.097541
596	1430375420	-0.222653
505	1430375487	-0.207082
596	1430375517	-0.207082
596	1430375661	0.112447
596	1430375720	-0.161016
823	1430375901	-0.300000
797	1430376091	0.256190
596	1430376110	-0.221003
45	1430376126	-0.317887
611	1430376143	-0.060000
131	1430376216	-0.060000
854	1430376236	-0.060000
176	1430376294	0.093076
735	1430376436	0.166667
543	1430376467	0.254244
735	1430376575	0.166667
619	1430376628	-0.317887
735	1430376674	0.166667
112	1430376770	0.046493
654	1430376798	0.306202
735	1430376849	0.166667
596	1430376932	0.018424
596	1430376943	0.223257
735	1430376955	0.166667
735	1430377142	0.166667
543	1430377197	0.252542
543	1430377199	0.169922
356	1430377227	0.152968
543	1430377264	0.212350
543	1430377266	-0.333333
724	1430377290	-0.118991
307	1430377326	-0.168784
543	1430377335	-0.196667
307	1430377346	-0.148141
543	1430377397	0.028713
741	1430377399	0.152968
543	1430377402	0.143049
307	1430377410	0.018424
291	1430377515	0.306202
596	1430377518	0.210069
543	1430377605	0.089300
215	1430377625	0.101064
596	1430377749	-0.042522
548	1430377799	0.090909
596	1430377982	0.357422
611	1430378087	0.148731
378	1430378150	-0.404110
31	1430378214	0.004509
920	1430378354	1.000000
751	1430378373	1.000000
307	1430378502	0.004558
341	1430378529	0.016270
773	1430378545	0.081769
269	1430378860	-0.461625
53	1430378918	0.109128
206	1430378919	0.109128
926	1430378920	0.109128
442	1430378921	0.109128
434	1430378922	0.109128
67	1430378923	0.109128
830	1430378924	0.109128
559	1430378925	0.109128
831	1430378926	0.109128
243	1430378927	0.109128
697	1430378928	0.109128
205	1430378929	0.109128
878	1430378930	0.109128
418	1430378931	0.109128
947	1430378932	0.109128
874	1430378933	0.109128
302	1430378934	0.109128
38	1430378935	0.109128
113	1430378936	0.109128
118	1430378937	0.109128
283	1430378946	0.109128
476	1430378947	0.109128
493	1430379019	0.109128
517	1430379036	0.109128
557	1430379084	-0.073311
861	1430379096	0.153285
444	1430379221	-0.227273
474	1430379246	0.109128
7	1430379247	0.109128
430	1430379248	0.109128
786	1430379303	-0.099448
596	1430379690	-0.128842
596	1430379780	0.047353
596	1430379820	-0.102103
596	1430379853	-0.206202
112	1430379935	-0.008744
444	1430379941	-0.461625
15	1430380051	-0.073311
31	1430380527	0.354701
28	1430380609	0.220339
573	1430380648	-0.036313
824	1430380670	0.221186
488	1430380690	-0.473684
491	1430381017	0.232530
920	1430381684	1.000000
215	1430381691	-0.048837
114	1430381821	-0.036140
488	1430381846	-0.473684
