58	1386628890	-0.120362
73	1386638267	-0.064994
82	1386665757	0.187452
91	1386636058	-0.120362
114	1386656613	0.278884
135	1386657217	-0.029809
212	1386654658	0.269146
214	1386651199	0.384976
239	1386658173	-0.280512
260	1386645364	0.076828
298	1386629323	0.037217
395	1386658189	-0.128594
464	1386640660	-0.280512
473	1386639207	0.058044
487	1386632286	0.181012
8	1386651859	0.009904
23	1386666845	0.109220
50	1386630821	0.197179
58	1386627148	-0.249077
67	1386663670	0.016018
98	1386636571	0.130512
105	1386640638	0.146963
132	1386643631	0.195046
135	1386629828	-0.162247
149	1386647020	0.000590
150	1386656732	-0.189768
177	1386639238	0.146963
212	1386656165	-0.112515
270	1386649587	-0.054070
279	1386670149	-0.204997
295	1386661957	0.079750
298	1386660139	0.186397
349	1386667317	-0.193257
369	1386634616	0.086488
370	1386627965	-0.029872
373	1386632621	-0.265449
442	1386635221	-0.247617
464	1386645571	-0.167483
473	1386657977	-0.153768
480	1386627352	0.094118
482	1386632007	-0.123925
11	1386634863	-0.023734
50	1386651437	0.079069
52	1386629779	0.110427
58	1386669302	-0.038796
67	1386640390	0.153628
82	1386650549	-0.094644
88	1386659315	0.052713
98	1386654820	0.019506
135	1386636662	0.017374
149	1386655272	-0.083769
150	1386673373	-0.129125
176	1386640924	0.102810
177	1386655112	-0.009272
192	1386651348	0.156278
268	1386669110	-0.313646
275	1386659415	0.267333
298	1386640762	-0.215466
326	1386646812	0.070694
416	1386631933	-0.188275
448	1386640215	0.146437
480	1386643034	-0.199637
482	1386633898	0.091560
500	1386644545	-0.100458
11	1386632536	-0.035778
23	1386674710	-0.103940
37	1386670071	-0.224118
50	1386668330	-0.192367
67	1386647205	-0.003073
82	1386643226	0.071218
91	1386672874	-0.046325
98	1386634068	0.089948
110	1386647737	-0.422289
122	1386651375	0.142863
135	1386653788	0.042145
149	1386669267	-0.038384
157	1386658184	0.104955
161	1386638207	-0.550567
176	1386657106	0.102280
233	1386658895	-0.033347
255	1386640348	0.253566
268	1386672315	-0.028275
285	1386669981	0.183531
306	1386644489	-0.083479
336	1386671385	0.183531
344	1386646471	0.066488
448	1386661113	0.004946
480	1386648346	-0.045584
500	1386672163	0.212945
505	1386641335	0.045302
535	1386658906	0.026140
7	1386647892	-0.232857
11	1386669039	0.072149
14	1386658958	0.156508
50	1386674554	-0.346600
67	1386671622	-0.511480
85	1386678000	0.160894
87	1386660070	0.018918
90	1386638814	0.036678
91	1386674181	-0.183281
92	1386637543	-0.366389
110	1386643978	0.024047
149	1386664506	0.047415
151	1386666313	0.114809
154	1386639730	-0.102487
155	1386674894	0.169261
157	1386664407	0.052747
158	1386652360	0.278107
161	1386653843	-0.542375
177	1386660183	0.072307
230	1386643293	0.358481
236	1386673760	-0.028320
278	1386666057	0.065216
282	1386674025	0.217094
308	1386659691	0.012373
321	1386670081	0.100299
332	1386664733	0.047142
335	1386645837	0.205019
340	1386672328	0.127475
346	1386678043	-0.003742
348	1386661591	0.071866
352	1386664333	-0.048506
364	1386658306	-0.334667
396	1386666217	-0.018075
400	1386648806	0.136720
403	1386638990	0.070943
408	1386670163	-0.218839
416	1386644185	0.033859
432	1386672104	-0.017773
437	1386659736	0.038234
464	1386637245	0.091078
469	1386654202	0.095326
470	1386638903	0.338516
481	1386651707	0.081239
492	1386673991	0.278884
494	1386642934	0.076050
496	1386667222	0.033217
510	1386638767	0.104364
535	1386674165	0.035054
2	1386650640	0.083693
11	1386672157	0.261592
17	1386669767	-0.122142
32	1386647688	-0.159611
33	1386655139	0.115038
37	1386676412	-0.253520
43	1386656787	0.105124
50	1386674505	0.393262
65	1386646813	0.308730
67	1386649485	0.204935
70	1386640053	0.129488
77	1386658997	0.145718
82	1386662030	0.117104
85	1386662670	-0.125090
91	1386643003	0.149822
96	1386668909	-0.511480
98	1386646479	0.176911
99	1386659452	0.154763
105	1386681191	0.061372
107	1386666278	0.115220
118	1386651642	0.012112
122	1386663449	0.092317
124	1386663762	-0.033362
127	1386675267	0.085605
146	1386667706	-0.159743
148	1386678645	0.209881
150	1386655455	0.279410
151	1386637169	-0.010770
156	1386671104	-0.040219
157	1386669134	0.102824
175	1386661351	0.083529
176	1386679372	0.147285
177	1386665872	0.225783
202	1386658383	-0.042017
203	1386674016	0.379450
214	1386656327	-0.116103
219	1386658933	0.555834
225	1386653391	0.175516
231	1386659794	0.141633
233	1386679371	0.338516
245	1386656087	0.131209
249	1386655143	-0.210935
254	1386653924	0.239654
262	1386666461	0.148101
274	1386657433	-0.021270
275	1386664433	0.033501
282	1386655081	-0.049658
285	1386645744	0.106972
287	1386643278	-0.232158
289	1386668061	-0.093715
300	1386653095	0.067487
303	1386652729	0.105596
308	1386645637	0.429847
328	1386639669	0.175516
332	1386654370	-0.037564
336	1386677432	-0.142636
342	1386650181	0.305713
344	1386680477	-0.209258
345	1386661675	-0.015195
346	1386665027	-0.028472
348	1386674092	0.134956
352	1386652930	0.095528
357	1386649934	-0.160946
362	1386637205	-0.141487
369	1386652107	0.093235
370	1386658884	0.141539
381	1386677555	0.168345
383	1386653383	0.061310
388	1386655134	0.181766
401	1386678095	0.256692
403	1386680150	-0.033389
405	1386672577	-0.099503
412	1386658468	-0.043072
416	1386681338	-0.426028
424	1386668499	0.175104
425	1386649443	-0.041046
428	1386666180	0.105506
432	1386643567	0.180490
434	1386654435	0.086430
448	1386656527	0.057255
450	1386673167	0.105558
452	1386681307	0.178504
453	1386666976	0.576867
456	1386636695	0.006655
462	1386648531	0.131307
464	1386660978	0.061241
465	1386641151	0.072149
484	1386677915	0.020084
486	1386655066	0.098806
488	1386665751	0.304137
492	1386664601	-0.083886
494	1386638112	-0.061657
496	1386644578	-0.031342
510	1386671288	0.210199
512	1386648981	0.065216
518	1386659081	-0.216930
519	1386648754	0.278884
520	1386642141	0.036477
524	1386670765	-0.005178
525	1386645319	0.137253
526	1386678429	0.142507
528	1386677697	0.063395
532	1386679169	-0.175601
537	1386662869	0.022638
538	1386640661	0.022638
543	1386677678	-0.065909
1	1386642238	-0.267396
2	1386642766	0.012519
11	1386661867	-0.058366
15	1386657204	-0.030318
34	1386674721	0.332995
38	1386680122	0.145835
42	1386671853	-0.170950
43	1386665154	0.180794
48	1386671242	-0.074795
50	1386677791	-0.055839
53	1386679803	-0.089266
54	1386654183	0.174806
55	1386654536	-0.140065
66	1386669993	-0.033810
75	1386675935	0.038841
82	1386667723	-0.273462
86	1386676900	-0.070979
91	1386643689	0.086112
92	1386670722	-0.068381
94	1386662384	-0.029653
95	1386645876	0.275096
99	1386639722	0.043091
105	1386661981	0.013838
108	1386670089	-0.077778
115	1386655397	-0.077693
131	1386642143	0.028495
136	1386660132	0.041742
138	1386639000	0.278884
140	1386679306	0.077231
146	1386659826	0.097850
148	1386650761	0.006687
151	1386675721	0.202329
157	1386681233	0.115479
158	1386641961	0.182154
162	1386667963	-0.240474
166	1386648800	-0.232158
169	1386652665	0.078577
172	1386674273	-0.065065
174	1386683764	0.089965
176	1386650789	0.136866
177	1386647904	0.123140
181	1386662836	0.148469
182	1386656068	-0.975811
192	1386641597	0.147153
195	1386656661	0.119758
198	1386654309	0.096257
203	1386641412	0.232863
207	1386654467	0.270781
210	1386667068	-0.276330
219	1386663892	0.070783
224	1386662834	-0.047040
231	1386650685	0.014713
237	1386654622	0.163923
241	1386679928	0.011273
242	1386665167	-0.126121
244	1386677444	-0.062900
245	1386653294	-0.129096
249	1386673828	0.133949
257	1386657951	0.118152
259	1386674897	0.129473
262	1386650092	-0.161647
264	1386667000	-0.014528
265	1386660255	0.058490
268	1386652936	-0.020286
278	1386640450	0.217130
280	1386672273	-0.045323
282	1386668780	-0.031385
287	1386675649	0.131168
289	1386648804	-0.138241
291	1386674466	0.121917
294	1386653343	0.145658
301	1386682843	0.029455
303	1386639766	0.090462
308	1386677818	0.302370
309	1386675534	0.017579
319	1386646906	0.011942
323	1386650880	0.012301
325	1386641960	0.041927
328	1386665066	0.183526
332	1386674760	-0.103746
336	1386673701	0.015311
341	1386677586	0.107211
343	1386664519	0.275096
344	1386675561	0.064574
345	1386662413	0.080620
346	1386649768	-0.072411
350	1386657636	0.186549
352	1386655500	0.181241
359	1386661955	0.300410
362	1386653426	0.189417
363	1386656451	0.621155
374	1386683742	-0.036321
378	1386670515	0.082863
383	1386641535	-0.018696
387	1386672274	-0.233103
391	1386676008	-0.069157
394	1386655229	-0.071982
398	1386639858	-0.007933
412	1386659900	-0.615897
414	1386641754	0.130661
421	1386659055	0.278884
425	1386645238	0.023326
437	1386665780	0.200268
450	1386672041	-0.052011
452	1386656485	-0.106705
457	1386644469	0.113035
462	1386641135	0.062304
464	1386667463	0.074726
468	1386641249	-0.027539
471	1386641684	0.099146
484	1386651065	-0.305373
486	1386680189	0.008810
488	1386664936	-0.088705
496	1386644755	0.022614
499	1386677536	0.170719
512	1386662307	0.077372
517	1386645280	0.141932
518	1386652564	0.042405
520	1386646248	-0.098522
521	1386641025	0.087891
522	1386643768	0.111414
526	1386671406	-0.002445
528	1386669888	0.061591
532	1386683520	0.268955
533	1386681292	-0.141915
534	1386671325	0.151238
537	1386640682	-0.141915
538	1386647591	-0.141915
542	1386683596	-0.141915
1	1386683671	-0.012288
2	1386653137	-0.127409
4	1386673660	-0.095996
5	1386676756	0.033046
6	1386646567	0.052272
18	1386650977	0.116379
22	1386643172	0.250265
30	1386642496	0.116405
32	1386655605	-0.653628
50	1386643008	-0.018788
53	1386660128	0.119649
54	1386684505	0.080319
55	1386647506	-0.011790
58	1386683593	-0.090648
63	1386664605	0.073867
65	1386674885	0.031257
66	1386661423	0.181495
69	1386678930	0.047938
74	1386662763	0.097179
75	1386685617	-0.065753
76	1386646689	-0.084199
82	1386678530	0.048597
84	1386641469	0.013925
86	1386643827	-0.132042
91	1386663361	0.016336
94	1386667878	-0.125285
97	1386650993	0.063845
99	1386671015	0.021651
102	1386683445	0.122046
105	1386684326	0.268811
108	1386672575	0.037039
111	1386666137	0.201582
113	1386646872	0.300493
115	1386664913	-0.048852
116	1386664649	0.045473
118	1386647857	0.110167
121	1386660859	0.101737
124	1386686169	0.006581
129	1386675116	0.315801
131	1386659302	-0.449737
133	1386659531	0.205564
136	1386644544	0.174293
139	1386664370	0.045122
142	1386643163	-0.124372
146	1386658059	-0.123525
149	1386663417	0.040307
155	1386678121	-0.015556
157	1386667922	-0.034246
158	1386648863	-0.021722
159	1386669300	0.038364
162	1386645986	0.096997
165	1386648858	0.093687
168	1386652069	-0.182357
170	1386676135	0.390622
172	1386666788	0.137385
174	1386662289	0.009551
176	1386658689	0.088856
181	1386675991	-0.028345
190	1386671073	-0.341715
192	1386666759	-0.088248
193	1386672751	0.384823
196	1386642488	0.152924
204	1386674667	-0.162017
205	1386665730	0.052715
206	1386676028	-0.080766
210	1386686235	-0.107004
213	1386662844	-0.039233
216	1386673432	0.058781
218	1386686182	0.081222
219	1386648113	-0.252515
220	1386665631	-0.055454
221	1386682938	0.097037
225	1386653004	0.067817
230	1386646636	0.106216
231	1386662682	0.020697
236	1386647928	0.027640
237	1386658657	0.133549
241	1386682368	-0.061634
242	1386662661	0.037278
244	1386650940	0.047497
247	1386668908	0.061646
256	1386676156	-0.115518
259	1386662331	0.248965
262	1386678996	0.062371
264	1386667886	0.066197
265	1386650844	0.037069
266	1386643840	-0.151916
267	1386668035	-0.017257
268	1386685794	0.047873
271	1386671066	0.082168
275	1386647720	-0.175465
280	1386679402	0.154653
282	1386656965	-0.287353
294	1386674150	0.067817
299	1386668473	0.226165
301	1386648883	0.078703
303	1386658552	0.173700
306	1386663771	-0.197714
308	1386657144	0.056490
309	1386659970	-0.129210
310	1386680437	-0.006498
312	1386670406	-0.041795
314	1386645209	0.127014
324	1386676516	0.038778
325	1386650749	0.341548
327	1386678878	0.232863
328	1386664566	0.210659
329	1386679550	-0.000050
332	1386661293	0.041542
333	1386645290	-0.011848
343	1386657313	0.060231
345	1386676269	-0.028903
346	1386664908	-0.059018
351	1386659004	0.053175
354	1386679569	-0.251879
362	1386659447	-0.062391
378	1386676003	0.178308
380	1386666700	0.108339
383	1386662435	0.084555
395	1386683408	0.341006
